ID;CO_IES;CO_CURSO;CO_MUNIC_CURSO;CO_UF_CURSO;NU_IDADE;NT_GER;NT_CE;NT_OBJ_FG;NT_OBJ_CE;DS_VT_ESC_OFG;DS_VT_ESC_OCE;DS_VT_ACE_OFG;DS_VT_ACE_OCE;TP_PR_GER;CURSO;REGIAO;TURNO;CATEGORIA_IES;MODALIDADE;SEXO;ESTADO_CIVIL;RACA;MORADIA;FAMILIARES;RENDA;TRABALHO;FAIXA_ETARIA
79;163;4963;3303302;33;30;49.5;46.3;62.5;54.5;DEDBCEAD;ABADEDCDBBCBCEBBDAAEEEBDCEC;11111;9,91018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Dois;3 a 4,5 S.M;Desempregado;Acima de 30 Anos
80;163;4963;3303302;33;54;43;38.7;50;45.5;BCCBCABD;DBDCCCAEBDBAADCCCEABBCBCCBB;1011001;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Três;Até 1,5 S.M;Eventualmente;Acima de 30 Anos
81;163;4963;3303302;33;31;40.2;31.7;62.5;36.4;BCBCCAAD;BBEADDCDBADEDEDEDBDBBCBECDC;1101011;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
82;163;4963;3303302;33;22;32.8;38.7;25;45.5;EBADBAAD;CCEEEDDEBBEBADDBCDEEACDACBC;11;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Até 24 Anos
83;163;4963;3303302;33;23;42.1;37.4;50;36.4;BDCBCEBD;DECCEBBDBABCEEDEEACCDBDBCCB;11101;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;Até 1,5 S.M;Desempregado;Até 24 Anos
84;163;4963;3303302;33;27;30.9;28.5;25;31.8;ADBCEDAB;DBACEDBCDBAECDCACADBECCABDD;100010;9,91118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Outras pessoas;Um;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
85;163;4963;3303302;33;21;27.8;27;50;31.8;BADBCEED;DAECED*EBBBCDECCDAEABECCCCB;11101;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Feminino;Solteiro;Preta;Sozinho;Nenhum;1,5 a 3 S.M;Desempregado;Até 24 Anos
86;163;4963;3303302;33;39;46.2;50.2;12.5;59.1;DCEAEBBB;BCCDEDCDEBBAEDDDDEAEECBCECC;1000000;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
87;163;4963;3303302;33;25;64.6;69.2;37.5;77.3;DDBDCEBC;DCCCEDADBBEEDDDCCEAEABBDCCC;101100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;40h ou +;Entre 25 e 30 Anos
88;163;4963;3303302;33;26;53.6;53;75;59.1;CCABCEBD;DBDCEDADEBBDBECCCEAEEBBBCBC;11011101;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;6 a 10 S.M;Desempregado;Entre 25 e 30 Anos
89;163;4963;3303302;33;27;33.8;27;50;31.8;DECBCEAE;ECBCADABCCCECCEBCBDBCBBECCB;11110;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
90;163;4963;3303302;33;31;47;49.3;12.5;54.5;BADDEEDE;DDCCECAABBDBCDADECADDEBDCCC;100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Feminino;Casado;Indigena;Pais e/ou parentes;Três;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
91;163;4963;3303302;33;28;39.4;42.5;50;50;ADAACEAD;DECCBDADBDBDAEDBEBCAADBECCC;1111;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Cônjuge e/ou filhos;Um;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
92;163;4963;3303302;33;34;57.3;54.1;62.5;63.6;DCCBCEAE;BAECEEADBCCECDDCDEAEABBBCBC;1011110;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;4,5 a 6 S.M;40h ou +;Acima de 30 Anos
93;163;4963;3303302;33;46;45.5;46.3;50;54.5;BCBBDEEC;CDCCEEADBEADBDAEEEAEECEECEB;1110100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Um;Até 1,5 S.M;Até 20 hs;Acima de 30 Anos
94;163;4963;3303302;33;34;27.5;27;0;31.8;BDDDBCEB;DCDCDCBECBDBEDDDDECDECCECBD;0;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Acima de 30 Anos
95;163;4963;3303302;33;32;52.2;47;62.5;50;DEDBCEAD;ABECDDAEBBBEDEEABDEEDCCECCC;11111;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Separado/Divorciado;Indigena;Pais e/ou parentes;Dois;4,5 a 6 S.M;Desempregado;Acima de 30 Anos
96;163;4963;3303302;33;31;12.5;11.6;25;13.6;BCCD.BAB;ECCDACBDCADCBCBEABACBDEBDBE;1000010;9,90008E+26;555;Sistemas de Informação;Sudeste;Matutino;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;10 a 30 S.M;21 a 39 hs;Acima de 30 Anos
97;163;4963;3303302;33;22;24.2;11.6;62.5;13.6;CEBBCEEE;EBCECDCACDACBEDBBDCAABCCEBD;10111100;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;1,5 a 3 S.M;40h ou +;Até 24 Anos
98;163;4963;3303302;33;27;32.8;38.7;25;45.5;AECDCEBE;EBECEDADBDAEDECCDAEAECBCCCB;1100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;1,5 a 3 S.M;Eventualmente;Entre 25 e 30 Anos
99;163;4963;3303302;33;32;31.7;30.9;12.5;36.4;DECEDEDE;EDDEEEADBAEBCEDDBCCDCCEDCBB;100;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Um;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
100;163;4963;3303302;33;30;46.4;42.5;50;50;DEBBCDBD;DCDCDDAEBCBCDDEBCEABACEDCBD;111001;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Separado/Divorciado;Branca;Pais e/ou parentes;Dois;1,5 a 3 S.M;21 a 39 hs;Acima de 30 Anos
101;163;4963;3303302;33;37;61.4;60;62.5;68.2;ECABCEBD;EBCCEECDBABABDBDCBAEECBDCCC;1011101;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Outro;Branca;Cônjuge e/ou filhos;Três;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
102;163;4963;3303302;33;28;37.1;34.2;37.5;36.4;BECBEEBD;EDDCCDADBAEBEBDBDDEADCEBCDB;10101;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Dois;Até 1,5 S.M;Desempregado;Entre 25 e 30 Anos
103;163;4963;3303302;33;23;42.3;38.7;62.5;45.5;CEBBCCAE;ECECEDADBACEBBBCDDAAEBBACBD;10111010;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;40h ou +;Até 24 Anos
104;163;4963;3303302;33;24;24.4;11.6;50;13.6;ACAECEBD;CEABDCABECDAB.EDDCBBADECBDA;1001101;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;6 a 10 S.M;Desempregado;Até 24 Anos
105;163;4963;3303302;33;27;32.6;30.9;62.5;36.4;ECABEEAD;EDDDDDABEBBEDEBADECCCCCECDC;1010111;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;10 a 30 S.M;40h ou +;Entre 25 e 30 Anos
106;163;4963;3303302;33;23;39.4;38.9;37.5;45.5;CCEDBCAC;ACECBEADBCCEEEBADECDECBBCDC;11000010;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Um;3 a 4,5 S.M;Desempregado;Até 24 Anos
107;163;4963;3303302;33;49;39.2;38.7;25;45.5;C****EBE;BDDCBDCDEABCEBDCDAAEDCBACCD;10000100;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Casado;Indigena;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;Desempregado;Acima de 30 Anos
108;163;4963;3303302;33;27;58.4;58.3;50;63.6;CEABCECE;EBCCEDBDBAEEDEDBDEAAACEDCCC;10011100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Quatro;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
109;163;4963;3303302;33;22;40.3;38.7;75;45.5;EEBBCEAD;EDBDEDCDBABEBEAAAEABADCCCCB;111111;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;Até 1,5 S.M;Desempregado;Até 24 Anos
110;163;4963;3303302;33;31;53.9;61.8;50;72.7;ACDBCDBD;DBECEDADBBCEBDBBCEEEDCBDCEB;1011001;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;1,5 a 3 S.M;Desempregado;Acima de 30 Anos
111;163;4963;3303302;33;24;42.7;40.3;37.5;40.9;DDBECBED;DDCCACAEBEBCBEDADCDBCADDCEC;101001;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada c/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;21 a 39 hs;Até 24 Anos
112;176;5238;3304557;33;30;41.3;36.3;62.5;40.9;BCDBCEAE;DAECEDABBDDCDEDACEEABEBCCCB;1011110;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;4,5 a 6 S.M;40h ou +;Acima de 30 Anos
113;176;5238;3304557;33;22;43.5;38.7;75;45.5;ACBBCEBD;EAAAEDCDBDECEDBDCEEEEBCECCC;1111101;9,91018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Um;1,5 a 3 S.M;40h ou +;Até 24 Anos
114;176;5238;3304557;33;25;65.8;70.2;87.5;77.3;CCDBCEAD;ADACEDBDBCBEBEDBEEAEECCBCCC;11011111;9,91118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;Até 1,5 S.M;Desempregado;Entre 25 e 30 Anos
115;176;5238;3304557;33;28;54.8;59.2;25;68.2;EECBEEDB;EBDCEDADBBBCDBDBDEAAEBBACCC;10100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;6 a 10 S.M;Desempregado;Entre 25 e 30 Anos
116;176;5238;3304557;33;23;42.2;50.8;25;54.5;EDCECECC;EDECECADDDBEEEDDCEEBECBECBC;1100;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;6 a 10 S.M;40h ou +;Até 24 Anos
117;176;5238;3304557;33;31;38.3;29.7;50;27.3;BACBCEBD;EEECCDABBDCAAEECDDBECCDDBBA;11101;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Outro;Branca;Cônjuge e/ou filhos;Três;4,5 a 6 S.M;40h ou +;Acima de 30 Anos
118;176;5238;3304557;33;25;32.8;38.7;25;45.5;BCDACBDA;CCCDEEBDBABEDEDACEEACBBECBC;1001000;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Dois;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
119;176;5238;3304557;33;25;62.2;61.8;62.5;72.7;EDBBCEAE;EEDCEEDABCBEADDBEEAEECBECCC;111110;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Cinco;6 a 10 S.M;Desempregado;Entre 25 e 30 Anos
120;176;5238;3304557;33;21;48.2;46.3;50;54.5;ACBDEECD;CBCEEDDBBBCEAEBBDEAEACCACCC;1100101;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Três;4,5 a 6 S.M;Desempregado;Até 24 Anos
121;176;5238;3304557;33;23;21.8;15.5;37.5;18.2;ECDBBEBB;EEDAEEBEBABCEEECCDCBECEBEBD;1010100;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;40h ou +;Até 24 Anos
122;176;5238;3304557;33;30;50.9;50.2;62.5;59.1;DBBBCEBD;ADAABDADBDBEDDDBDEAAAAECCCD;111101;9,91008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
123;176;5238;3304557;33;29;31.7;34.8;37.5;40.9;ECBEBEDC;AABBCACDBDBCDEDBDECAECDBCBC;1100100;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
124;176;5238;3304557;33;28;44.1;42.5;50;50;ACCBCEBB;EBADEDADBABEDEBBDEADEAACCBA;1011100;9,91018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Outro;Indigena;Pais e/ou parentes;Dois;4,5 a 6 S.M;40h ou +;Entre 25 e 30 Anos
125;176;5238;3304557;33;29;40.7;34.8;50;40.9;BCCEEEAD;ABCACDADBEBBBECDDBEEEBCBCCC;1000111;9,90008E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Sozinho;Um;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
126;176;5238;3304557;33;26;68.9;71;62.5;77.3;ECEBCEAE;CAACEDBDBBDEBEDBEEAACBBDCCC;1011110;9,91118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
127;176;5238;3304557;33;20;20.3;19.3;25;22.7;DDCBEEDB;BEBDECCECBDCAEEDACADDDBCBDC;10100;9,90018E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Pais e/ou parentes;Quatro;3 a 4,5 S.M;Desempregado;Até 24 Anos
128;176;5238;3304557;33;31;34.4;30.9;75;36.4;BCCBCEAD;ECCCDBCBBABCADDDDAEEBACBCAC;1011111;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Um;4,5 a 6 S.M;40h ou +;Acima de 30 Anos
129;176;5238;3304557;33;28;48.9;42.5;75;50;CEBBCEDD;EBCCBBCDDBCABEEDEDAEECBDCBC;10111101;9,90108E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Três;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
130;176;5238;3304557;33;23;37.9;39.9;37.5;45.5;BCCCAEBD;AACCEACDBEBAEEBADBCACCBDCDC;1000101;9,90118E+26;555;Sistemas de Informação;Sudeste;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Três;6 a 10 S.M;Eventualmente;Até 24 Anos
131;296;6847;4301602;43;24;39.4;34.7;50;36.4;BBCBCEBD;DBECCDAADBBDEEDECEAADECCCBE;11101;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Seis;1,5 a 3 S.M;Desempregado;Até 24 Anos
132;296;6847;4301602;43;45;22.8;27;12.5;31.8;DBEEEEBE;AACCCDADBBCBDEAEDAEAABDECCA;100;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Casado;Branca;Pais e/ou parentes;Três;Até 1,5 S.M;Desempregado;Acima de 30 Anos
133;296;6847;4301602;43;31;31.2;27;50;31.8;BDDBCEAE;EDDCBCBDECAADBDDCEBEADBCCBD;11110;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Dois;1,5 a 3 S.M;40h ou +;Acima de 30 Anos
134;296;6847;4301602;43;22;32.3;23.3;62.5;22.7;BCDBCEAE;DDCCBDCEEAADDDCDADCADEBBCBC;1011110;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;Desempregado;Até 24 Anos
135;296;6847;4301602;43;30;37.4;34.8;75;40.9;CCDBCEDD;CCCCEDCDBABACEBCDCAAECBCCBB;11011101;9,90118E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;40h ou +;Acima de 30 Anos
136;296;6847;4301602;43;26;30.6;24.7;37.5;27.3;BDABEEDD;AABCDDCDAADDDEDADDACECBAEBD;10101;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Cônjuge e/ou filhos;Dois;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
137;296;6847;4301602;43;21;54.8;51.3;62.5;54.5;DCBECEBD;EDCCBDADBCBAEDBBAAEEDBBECCC;1101101;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Outro;Branca;Cônjuge e/ou filhos;Um;1,5 a 3 S.M;40h ou +;Até 24 Anos
138;296;6847;4301602;43;29;45.3;41.5;50;40.9;DCBECEEE;ADECEEADACDBEDBDDECADEBECCA;1101100;9,90118E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Outro;Branca;Cônjuge e/ou filhos;Três;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
139;296;6847;4301602;43;31;27.1;24.7;37.5;27.3;CDCBBDCD;EACBDBADEADBACDDBECAECADEBB;10010001;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Indigena;Cônjuge e/ou filhos;Cinco;1,5 a 3 S.M;Desempregado;Acima de 30 Anos
140;296;6847;4301602;43;20;34.3;33.7;25;36.4;BCADCDCA;EACDDDBBBCBDBBDBCAADBDEDCBD;1001000;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Sozinho;Nenhum;Até 1,5 S.M;21 a 39 hs;Até 24 Anos
141;296;6847;4301602;43;25;39.2;40.2;25;45.5;BEDCDEAE;ABCCDEADBABDBEECCBAAAEBCCBC;110;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Três;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
142;296;6847;4301602;43;46;32.9;34.8;12.5;40.9;DCDEDCBE;ADECDEADBBEBDECCBDEEACBACDB;1000000;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Sozinho;Nenhum;Até 1,5 S.M;21 a 39 hs;Acima de 30 Anos
143;296;6847;4301602;43;23;49;46.4;50;45.5;EEBBBEDD;ECDCBACABBCBEEDAAEABCCBCCAC;110101;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Dois;3 a 4,5 S.M;40h ou +;Até 24 Anos
144;296;6847;4301602;43;28;26.5;19.3;37.5;22.7;DCAECBAC;DACCBEBDBCBDDEEDBDCBCCDCBEE;1001010;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Cônjuge e/ou filhos;Dois;Até 1,5 S.M;Desempregado;Entre 25 e 30 Anos
145;296;6847;4301602;43;22;47.5;43.5;50;50;BCAECECD;ECBCDDADBCCBEDDBAAABAEBCCBC;1001101;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Dois;1,5 a 3 S.M;Desempregado;Até 24 Anos
146;296;6847;4301602;43;26;47.9;46.3;75;54.5;BCBDCEAD;DDCDEDADBBEBDEAACEAAECBECCC;1101111;9,90018E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;Até 1,5 S.M;40h ou +;Entre 25 e 30 Anos
147;296;6847;4301602;43;23;34.3;28;50;31.8;BCBDEEAB;DAECEBBCCEEABBDEDEEBDCCECBA;1100110;9,90118E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Preta;Pais e/ou parentes;Dois;1,5 a 3 S.M;Desempregado;Até 24 Anos
148;296;6847;4301602;43;29;36.5;38.7;50;45.5;DCEDCECD;DBEDBECDBBBABEDEBAEACCBCCEC;1001101;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Um;3 a 4,5 S.M;21 a 39 hs;Entre 25 e 30 Anos
149;296;6847;4301602;43;25;20.2;17;25;18.2;DDBEDEDB;ACCDCABEAAD.BBCCCDABE.DDCBA;100100;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Cinco;6 a 10 S.M;40h ou +;Entre 25 e 30 Anos
150;296;6847;4301602;43;33;38.8;33.9;37.5;36.4;DADBCEDB;ADCCEDBEEBECDDDCAEEAEECCCCB;11100;9,90118E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Feminino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;21 a 39 hs;Acima de 30 Anos
151;296;6847;4301602;43;23;28.2;18.7;62.5;18.2;DEBBCEAE;EBEBDDCDECDCCEBBAAECBBEDCBB;111110;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Até 24 Anos
152;296;6847;4301602;43;24;26.6;27;12.5;31.8;BECABBAE;EBEAEDBDDABDBDAECCEEDBDACBA;10;9,90018E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Três;3 a 4,5 S.M;Desempregado;Até 24 Anos
153;296;6847;4301602;43;25;22.8;16.3;37.5;13.6;BCABCBBE;CEECEDBECECAEECCDAEADECBCAB;1011000;9,90118E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Pais e/ou parentes;Dois;Até 1,5 S.M;40h ou +;Entre 25 e 30 Anos
154;296;6847;4301602;43;28;27.2;24.3;37.5;22.7;BDBDBEAC;DABDCDADACCDCEBACEAAEABBEAE;100110;9,90008E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Solteiro;Branca;Sozinho;Nenhum;1,5 a 3 S.M;40h ou +;Entre 25 e 30 Anos
155;296;6847;4301602;43;32;24.3;24.2;0;27.3;BECEBDEE;EEBCBBBCBBACDECDCEBCBEDDCEE;0;9,90108E+26;555;Sistemas de Informação;Sul;Noturno;Privada s/ Fins Lucrativos;Presencial;Masculino;Casado;Branca;Cônjuge e/ou filhos;Três;Até 1,5 S.M;40h ou +;Acima de 30 Anos
